id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
2876743,21,25,2652,[HIGH_INCOME- FEMALE],2.8924909788340765,1.6701002222723154,0.07669665147977457,4638.611293322833,0.0,1.748,2.2133069210726783,0.45566316712983584,0.9441371948499593,4243,-1.7906490293661914,3.9299999999999997,3.9299999999999997,3.1799999999999997,0.75,0.0,0.4062445177226979,0.2150987213033226,41.46204480437568,0.21326452166527077,-0.838079389044297,Infinity,1.0932385796188624,0.6096477535508531,2.1366102695929037,4.606142085387714E-4,1.7490992810417922,3.4867710763486293
24185500,6,8,3026,[FEMALE],2.245157083531497,1.9725212526675744,0.8102162773584283,4062.470954682071,0.0,0.761,0.9064118503565899,NaN,0.30360000000000004,4539,-3.652817607263392,4.5342,4.5342,4.0842,0.44999999999999996,0.012524435596668715,0.13497765513799065,0.36722229229096925,5.040876262466408,NaN,-37.972824459741,10.77714473408226,0.8950145306635979,0.47186717279021434,0.09619557299816162,2.3679079572813804E-5,1.3425217959953968,1.2254158024901212
23814950,31,40,1326,[HIGH_INCOME- FEMALE],2.580478321102926,1.8837198667257748,0.05229182022281314,2654.8274225482583,0.0,0.676,0.8716961780288918,0.7055367608125026,0.4565196604933651,2307,-2.1983652631572665,3.0359999999999996,3.0359999999999996,1.5359999999999998,1.4999999999999998,0.5276280287964925,0.025859115372768082,0.3005569245959803,29.37361892271433,0.861036134469126,-2.682882074295161,0.049010124484387484,1.15077044757185,0.6333100677787521,0.8194043578060787,3.0864693909917753E-4,2.0021322945311146,4.990735122860187
3555384,10,19,11180,[FEMALE- YOUNG],2.45149226625054,1.7554483503456155,0.12578026671084003,5889.3859506761,0.0,4.326,1.0721972214445588,3.644827660140867,2.798695257341544,13863,-5.885122175033538,10.739999999999997,10.739999999999997,9.239999999999997,1.4999999999999998,-0.47735103420862357,-0.02139425840665221,0.1900018897654432,73.46144384668945,3.851185930165807,-6.21831862330632,0.04481871175186764,0.424827667220378,0.36625027815713274,0.9464169547337187,1.6069874901390531E-4,0.5267787075738909,7.894658320776418
13481820,24,28,6002,[LOW_INCOME- FEMALE- OLD],2.7293736338781325,2.175671825735715,3.1845140297132155,11331.318005440802,0.0,1.415,1.8115395623891863,1.5279575775755332,1.0611983515572927,7802,-5.018628414455007,6.6,6.6,5.85,0.75,0.09091625751146659,0.36278004008706133,0.1912348933962315,1.8370149873470103,-1.112881276338351,3.655296244682884,3.990265877819559,1.4523606774469113,0.914680879311491,-1.3729744673240292,-1.2116635211056534E-4,1.8879236930091305,3.9218784118337036
12236872,8,17,4706,[YOUNG- MALE],2.4082604796147296,1.5055893676254761,0.0673982236108927,4706.926245117004,0.0,1.974,1.973923260293882,-Infinity,0.9467986781229346,6776,-3.6759601971889766,6.012,6.012,4.512,1.4999999999999998,-0.16131443842451754,0.024869771485225733,0.16023414929519486,66.94538458534066,-Infinity,-1.9280943740369054,-0.15416953205253744,0.6946467303891682,0.5312916304655745,1.9065250366829893,4.0504671996100016E-4,1.0001968221668092,9.361300363236504
33349966,34,43,14040,[FEMALE- OLD],2.6275510168567364,2.0908954249732927,11.181940159118415,21576.914650592298,0.0,5.016,6.199022420969191,2.181921982805729,5.016734452106231,16005,-6.798598967962297,12.168000000000001,12.168000000000001,10.668000000000001,1.4999999999999998,0.0,-0.07473056632781905,0.4064401214968847,0.9540383733229589,-0.4378803940713152,1.3643811367609413,-Infinity,1.348135873201643,1.2048281192560075,-4.982917738149224,-2.3093745416527566E-4,1.5368172828057192,3.6905805324425804
28512480,30,39,36712,[YOUNG],2.597157337207912,2.2737668095633827,4.838548510757626,14676.961293893453,0.0,13.495,1.9128863152923703,4.636493220423404,12.823661503495977,35243,-12.55557438851671,24.99,24.99,23.49,1.4999999999999998,-0.40258955920546907,-0.1725747199961336,0.3138145975110125,4.8547617013189575,-1.5847671093436275,4.2915324974898725,0.4286616879402401,0.4164503956500143,0.3897534671022301,-2.9256621954652555,-1.9933705191976737E-4,0.39978648109319714,4.779892369243153
1604140,1,5,1932,[HIGH_INCOME- YOUNG],2.482400884071023,1.8322278206336122,0.21791041218565407,3726.0546752345663,0.0,1.932,2.4802068023752626,0.0,0.0,1932,0.0,0.0,0.0,0.0,0.0,0.1702519757780121,0.0,0.5279627448385054,0.0,0.0,0.0,0.0,1.9285997283822807,0.0,2.2622963901896087,6.071559833048318E-4,1.9285997283822807,0.0
9215605,16,25,4136,[HIGH_INCOME- YOUNG- MALE],2.7943323726171223,1.7754620200967939,0.5723768654859547,5175.112728685143,0.0,2.724,3.159880997407854,1.717656328575599,1.3546645088798401,6783,-2.66029538288862,6.018000000000001,6.018000000000001,4.518000000000001,1.4999999999999998,0.2812985622661408,0.039968959656882186,0.4264954714050179,7.8934007861484154,0.6638274727313341,-1.0281318395084664,0.14208732293152268,0.7629533729448833,0.5613192657188455,2.587504131921899,4.999899069984731E-4,1.2512361529702958,3.517036171705413
23784816,11,15,1017,[HIGH_INCOME- FEMALE- OLD],2.2584552460446874,2.365883907271123,0.7472257631804856,1862.68853549374,0.0,0.504,0.6425485213655834,1.056106445397688,0.26964339960082845,2013,-1.6356910598409764,2.259,2.259,1.509,0.75,0.0,0.06210299579259293,0.0781173623355893,2.0194699839806174,-10.089169594907466,15.626042790975731,Infinity,0.9253296251831793,0.6789317266898652,-0.10467724181490223,-5.619685729539083E-5,1.8315521489613962,9.600938607963077
29618781,29,33,5882,[YOUNG- MALE],2.6042540481924252,1.965442105172185,2.097125366767619,1542.4087754427699,0.0,2.096,0.15117433786602638,1.7736249590498294,2.0965869108364004,7411,-3.9542776134255595,6.306,6.306,5.556,0.75,-0.6884887338581915,0.01606742148141982,0.1918758817597316,2.6493408968504726,-0.9114437787527294,2.03205402124512,-0.023337232246895757,0.2081242444262272,0.5312938569386931,-1.9459510289015927,-0.001261631196530881,0.2622252253387912,3.9087768255270117
12623006,48,52,20176,[FEMALE],2.551319478615014,1.7431430095091587,1.772060633063859,12516.739035148592,0.0,15.624,5.763873996747324,0.03239291137343125,7.310336237463038,21386,-0.6305204598508176,16.788,16.788,16.038,0.75,-0.5155936333055006,-0.11485369046012561,0.39761545103555346,9.05048038467544,0.00811483614643259,-0.1579533917059193,0.22276010222196105,0.5852772390885903,0.3334647616577392,3.991813363683465,3.1891799872745983E-4,0.6203776286255249,1.8862446065581528
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
13681424,43,52,13015,[OLD- MALE],2.0773809986136893,2.376341367209089,0.20808765976215904,6412.557945574922,0.0,3.855,0.8243934246808712,-0.48444130396195667,2.619871246766246,13535,-6.681278571917851,10.517999999999999,10.517999999999999,9.017999999999999,1.4999999999999998,-0.5534935381082866,0.13511896381037292,0.22870162485995507,43.337505022198016,-0.7860405200425997,-10.840850357450543,-0.24412021913061244,0.4737759841577334,0.3961313212301014,0.6163057649187121,9.610919233002842E-5,0.4927051821417535,6.5587640705155525
4594951,20,24,2603,[OLD- MALE],2.9643965415336653,2.4862340772041893,1.1450953628010667,1609.2609515417132,0.0,1.144,0.4181747673155375,-0.15680052253755142,0.7708082276272843,5153,-3.201426531855862,4.614,4.614,3.864,0.75,0.12494712814337311,0.4571561913506563,0.07645127404769202,3.3743914485411106,0.21570515887339836,4.404093860784816,3.6587971099750543,0.312295934706329,0.3921501627289423,-0.7269205954855292,-4.5171082712789414E-4,0.6182331738539044,9.810170063773342
20677434,57,59,1159,[YOUNG- HIGH_INCOME],2.195072529794941,2.2439690627220155,0.034142736340029484,2319.090231458329,0.0,0.421,0.0,-0.02065855224126766,0.21133346652401522,1205,-1.1160284438467354,1.5335999999999999,1.5335999999999999,1.0836,0.44999999999999996,0.0,0.28079594852365075,0.10900013250246807,0.0,0.0,0.0,0.0,0.0,0.27660577140618303,0.0,0.0,0.0,0.0
6569958,55,59,4860,[OLD- HIGH_INCOME],2.893999547211325,2.4584145188194957,1.0023561326808101,8046.103327500259,0.0,1.543,0.0,-0.04527998846785237,0.8347822644134762,3110,-2.5303849428872587,3.0809999999999995,3.0809999999999995,2.3309999999999995,0.75,0.0,-0.38308432872416387,0.16350019875370211,0.0,0.0,0.0,0.0,0.0,0.5446911599310315,0.0,0.0,0.0,0.0
32447659,31,40,7632,[YOUNG- LOW_INCOME],2.588254745828842,1.7070297212834777,0.3198434743735831,7632.397557893385,0.0,4.2,4.199836724029537,-1.2628169710656316,2.045747934947589,10837,-3.7328154125367226,8.724,8.724,7.224,1.4999999999999998,0.30909981076126125,0.17375286548307645,0.3545912927749971,22.58604779774945,-0.3254688577557726,-0.9620675017585967,0.5621254346780483,0.7042906300538327,0.3867177999688992,3.879993249655954,5.08358378900649E-4,1.0000520909189445,4.230222316687883
20799483,50,59,1280,[YOUNG- FEMALE- HIGH_INCOME],2.6239130234906964,1.7529292414930768,0.0075525934802854805,644.937296832635,0.0,0.446,0.0,-0.0983186851958112,0.2799879635531348,1356,-1.9484171612530365,2.3999999999999995,2.3999999999999995,0.8999999999999998,1.4999999999999998,0.0,0.12422642338580192,0.22851016197033663,0.0,0.0,0.0,0.0,0.0,0.5208607731128779,0.0,0.0,0.0,0.0
23712928,41,50,8975,[OLD- MALE- LOW_INCOME],2.5612557015138577,2.3577433521332702,0.14993430975202576,9934.594114902919,0.0,2.105,0.0,-0.6751211667284309,1.8520999577892365,9872,-5.918005072017087,8.076,8.076,6.5760000000000005,1.4999999999999998,0.0,0.35005764356141356,0.275220822982128,0.0,0.0,0.0,0.0,0.0,0.4265961267738129,0.0,0.0,0.0,0.0
22059866,13,22,39648,[MALE],2.2591923955291313,2.1544278013883513,15.407277327601303,25219.902863223513,0.0,19.765,7.781394810954947,-Infinity,8.901320030105515,45991,-10.565894825733999,32.15999999999999,32.15999999999999,30.659999999999993,1.4999999999999998,0.09242181822961054,-0.03997462434329391,0.28125671337979613,1.9899687237455161,Infinity,1.3855307635109722,-0.43252367361981464,0.5483660469053404,0.14957187115576628,-7.625882516646356,-3.023755705168344E-4,0.6360952094235147,5.333206030799587
1208286,30,34,8012,[LOW_INCOME],2.318051924831579,1.77388631761506,0.16280794777578902,8012.330062979679,0.0,5.353,5.352791900888121,-0.985133349561474,2.0153287405206357,11377,-2.9119983615233496,9.282,9.282,8.532,0.75,0.23225625653783366,0.1737536171035119,0.0730071156662939,52.40530401961607,-0.18981433439128628,-0.5610804171710553,0.7481116749817591,0.7042568394989609,0.28601788142922907,5.189983953112332,6.477496448994572E-4,1.0000411960783424,10.272971246092684
30258076,39,48,9940,[HIGH_INCOME],2.2861009737258327,1.6768712579171898,2.083060189899068,8685.815139304766,0.0,4.408,3.6860275413731878,-0.5937866477602819,3.238038815445212,11928,-4.556197022558978,9.45,9.45,7.949999999999999,1.4999999999999998,0.009980289855970326,0.030591779806093733,0.3421915762957157,3.8165003769695227,-0.37042965798038513,-2.8423517287292293,3.0652195725350975,0.7281870505788705,0.6094774092423142,1.6029673514741196,1.8455001928609143E-4,0.8738244606946445,4.383509425444556
4750682,15,24,3672,[YOUNG- MALE- LOW_INCOME],2.9638567605384853,1.8905858051541755,0.6503653320455349,7345.7057652969115,0.0,1.46,1.8825232720398435,-Infinity,1.0377400987111154,7270,-4.544856861111158,6.341999999999999,6.341999999999999,4.841999999999999,1.4999999999999998,0.0,0.06756464493029402,0.23198546796488972,7.4450462861710305,-Infinity,-3.6885343295618016,Infinity,1.0104134477712396,0.4136831435357771,1.2321579399943086,1.6773853723019426E-4,2.000464533032928,6.465922254350088
413012,44,46,6247,[OLD- MALE],2.55011864233978,1.7857364119287356,0.31237054874412545,5460.877420763358,0.0,2.563,2.1443643729088073,-0.31837625506613715,1.2394753750233591,7496,-4.390956001034711,7.1964,7.1964,6.7463999999999995,0.44999999999999996,0.025765509641066164,0.20072610983061556,0.09453821216636299,21.597426604792474,-0.17378675127974538,-2.396818124120488,7.790496389432552,0.728505525715496,0.3964155524083038,1.8319938241646818,3.354760934935239E-4,0.8741599841145122,4.7599800090159885
29672156,9,18,16024,[LOW_INCOME],2.7755555656192223,2.4302911530941467,3.54051054498229,3457.241598811132,0.0,3.536,0.19472752744766852,-Infinity,1.945,16664,-9.151910125392556,12.605999999999998,12.605999999999998,11.105999999999998,1.4999999999999998,-0.7039161183765661,-0.09273446586079581,0.3807758999051809,3.136835735665222,Infinity,2.7353567393429614,0.13174079047183673,0.2074676907591894,0.2884235666145214,-3.3457830175346213,-9.677608353101968E-4,0.2157539689722374,3.9393249425016736
33393191,21,25,20176,[FEMALE],2.1774540859704707,1.5699818333182636,7.7995035740147225,9985.601622966371,0.0,9.18,1.982290222752278,-2.3769791879764273,3.8487927815458325,27035,-10.391654994887503,21.023999999999997,21.023999999999997,20.273999999999997,0.75,0.0,0.39592678255213687,0.13419650694882063,2.599396206131122,0.40861131343250084,1.7863630517578177,Infinity,0.36935829935144704,0.38454746263924816,-5.817213351262445,-5.82560127161808E-4,0.49492474340634274,5.588819091140966
18904763,51,53,2970,[YOUNG- FEMALE- LOW_INCOME],2.0109334911824863,2.4600834345997966,0.09462430254887069,5941.175730765282,0.0,0.911,0.0,-0.10507667695518011,0.6612270801391643,3861,-2.901463177679508,3.9239999999999995,3.9239999999999995,3.4739999999999998,0.44999999999999996,0.0,0.20461352599420346,0.048722790863952134,0.0,0.0,0.0,0.0,0.0,0.6022119964646165,0.0,0.0,0.0,0.0
9114859,22,31,20824,[OLD- MALE],2.8420618652628,1.7299956554104092,0.9031848533492671,5644.107826123822,0.0,4.622,0.3498220745728711,-3.230951095168579,3.972373755100635,26654,-14.125041252434716,19.266,19.266,17.766,1.4999999999999998,-0.5049120955059243,0.38343176716759775,0.5544040110776557,19.670391873954266,5.838757536805974,25.52582463834705,-0.7594030140699982,0.21175462692743385,0.3543478316131142,-0.553362778776396,-9.80425597496826E-5,0.27103860094716775,2.705608130583842
13083879,47,51,9604,[OLD- FEMALE- LOW_INCOME],2.226178595965815,1.8054684269218062,3.371440224603739,14876.120922393457,0.0,3.591,4.445644265626275,-0.37921763562254845,1.9787909853841439,11140,-5.230063254840164,9.104999999999999,9.104999999999999,8.354999999999999,0.75,0.30668705820967945,0.18786110522561028,0.10156918958893817,2.478169400432422,-0.3530219782654798,-4.86878009680699,0.6125498295306976,1.3353788978809207,0.6261925827579436,1.0742040410225364,7.220995625314566E-5,1.5489505333604183,7.384129016243347
22068192,23,25,1939,[OLD- MALE- HIGH_INCOME],2.492863018293714,2.4701344085069823,0.985687545661031,3819.814812830027,0.0,0.848,1.0914263707229357,-0.46471551139158035,0.3707893637696951,3839,-2.8795647047495407,3.9042000000000003,3.9042000000000003,3.4542,0.44999999999999996,0.16759818688188788,0.6279553466772718,0.10614731616626855,3.5043559342971227,-4.394937347937365,-27.2328040628757,3.7467908117634545,0.9950025560901348,0.40105092044614943,0.10573882506190468,2.7681662657244064E-5,1.9699921675245111,4.239391218286881
17073840,45,54,29048,[MALE- LOW_INCOME],2.055750060806452,1.7008745189089314,4.989111528364635,15282.727683533156,0.0,19.727,4.875656190545566,-0.1227412233770739,5.776421430618526,31371,-1.692812522246506,22.41,22.41,20.91,1.4999999999999998,-0.0318562272328744,0.15553705667988527,0.18655369692066848,4.191126993477739,1.0818461760945406,14.920518988239174,-4.882469463282112,0.4871609984869196,0.16135145364946105,-0.1134553378190688,-7.423762313144841E-6,0.5261197908129013,8.040580405318213
561790,19,21,6739,[OLD- FEMALE],2.88938724431441,1.9622407836886238,2.6520002831896234,1349.8827141720158,0.0,2.651,0.13223851590008695,-0.7485252738909595,1.9642663109778475,11725,-7.768083748852489,11.0016,11.0016,10.5516,0.44999999999999996,-0.2846564437384174,0.020716785007554472,0.03910254318387952,3.9787326068115427,0.2970619221261282,3.0828643603115227,-0.07277820496693896,0.11512858969484142,0.1776035490068168,-2.5197617672895367,-0.001866652369746875,0.2003090538910841,11.508202877850607
30455593,29,38,17888,[YOUNG- FEMALE],2.577762459207312,2.168456330732803,0.12203348321340633,5432.259606105641,0.0,4.637,0.41602141259132647,-3.4473738230679967,4.637400257323504,20392,-10.190241685352726,15.09,15.09,13.59,1.4999999999999998,-0.5926837108502907,0.10673417834898169,0.2966987186385964,111.362878794785,-11.726242741879425,-34.66210911079011,-0.18008623553337755,0.2663917029278953,0.48488870996658157,0.2939879293779201,5.411890275779337E-5,0.303681775833276,5.055633562836932
18631653,33,35,4771,[HIGH_INCOME],2.771858207330141,2.387598787465537,0.12755926429962888,9544.281108194627,0.0,1.639,2.113343693657601,-1.370818398380685,1.3221004412032638,7251,-5.039495891639961,6.975,6.975,6.5249999999999995,0.44999999999999996,0.3178263643991207,0.4900044327793281,0.023724659411425306,51.152693893508,-0.6903158158128407,-2.5377859837833907,1.541736267555165,1.3162710120251866,0.8691907514615091,1.9857844293579723,2.0806013641540765E-4,2.0004781195126027,18.967606328767328
17052543,1,5,1932,[YOUNG- HIGH_INCOME],2.9522416079595364,1.5900591240511757,0.381398284749766,3866.9655757837963,0.0,1.932,2.4912294487444497,0.0,0.0,1932,0.0,0.0,0.0,0.0,0.0,0.17369602156996367,0.0,0.31452007269077387,0.0,0.0,0.0,0.0,2.0015349771137663,0.0,2.109831163994684,5.456038132863496E-4,2.0015349771137663,0.0
5538991,32,34,4308,[OLD- MALE- LOW_INCOME],2.259616442753196,1.685639887314926,0.08149951780876599,3640.0128382685307,0.0,1.873,1.4748933058194453,-1.487083396907407,1.1886620103950587,6892,-4.395734259905614,6.652799999999999,6.652799999999999,6.202799999999999,0.44999999999999996,0.0,0.19558309520484896,0.036068083763236856,76.10842575234025,-1.067238428721924,-3.1546963232707657,Infinity,0.5281504408398913,0.48213108809932004,1.3933937880106793,3.8279914108036063E-4,0.8449426272675327,12.476404428745166
29577789,10,14,20176,[FEMALE],2.7999522943537327,2.268510288209356,11.712096474886856,35016.42950364723,0.0,6.872,8.690660735107771,-Infinity,3.5617741387918125,20579,-9.460496442184192,16.182,16.182,15.431999999999999,0.75,0.05457265801428757,-0.10424093808061574,0.18404380794645436,1.317612097295252,Infinity,3.1311261456369435,-1.9101312245653237,1.7015612762353483,0.6366146126937068,-3.0214357397790845,-8.628623142357729E-5,1.7355486470879873,4.075116725568972
31646620,28,32,8944,[YOUNG- FEMALE],2.707730028982154,1.5331885848370277,0.9591480726682347,4437.617278157825,0.0,4.002,0.8686611495315826,-1.764668171694601,2.2770651424737287,12163,-5.216259125624514,9.87,9.87,9.12,0.75,-0.11710477799176117,0.16388180752081616,0.14661525044992604,9.50843801899039,19.50191376304866,57.64655206307538,-1.3994459520033073,0.36484562017247596,0.1679586988441309,-0.09048692313665208,-2.0390880390256556E-5,0.4961557779693454,5.1154296548171825
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
19339558,20,29,6464,[OLD- HIGH_INCOME- MALE],2.4738014764186698,1.5125093107605623,0.1432218998892228,6543.29737532687,0.0,6.124,6.196769026176439,1.0437876266121018,3.010439027651363,12410,-1.9990274735640359,9.768000000000002,9.768000000000002,8.268000000000002,1.4999999999999998,-0.1108933434875361,0.08219627652614347,0.7553852655988469,57.72860160628379,0.17242578687122262,-0.3302241531883616,-0.7412192106497534,0.5272600624759766,0.5337852766906815,6.053547126287216,9.251523779300665E-4,1.012267539499825,1.985741671583764
24656252,55,57,3601,[OLD- LOW_INCOME- FEMALE],2.7911426604014475,1.7135181290189059,0.08720910938002133,7206.740740154805,0.0,1.932,0.0,1.025388637496901,1.932002062533901,3961,-1.9862998652070933,4.014,4.014,3.564,0.44999999999999996,0.0,-0.11836960501570593,0.17768153896142255,0.0,0.0,0.0,0.0,0.0,1.265544194871897,0.0,0.0,0.0,0.0
19910569,10,14,10952,[LOW_INCOME- FEMALE],2.3153161255617136,2.011932510234232,0.5429502939241049,10956.283280329868,0.0,5.111,5.112666607620915,-Infinity,4.084428354232189,21027,-10.117547489405451,16.517999999999997,16.517999999999997,15.767999999999997,0.75,0.04208341048719144,0.06459922366147541,0.11443402469312752,29.0413324690162,-Infinity,-2.214042797160105,1.5350282430445343,0.5210578437404227,0.8161158058214747,4.56971631369681,4.1708636010725955E-4,1.0003910957204043,6.55399477569054
19522639,23,27,12610,[FEMALE],2.3978132535028633,1.8215618285065491,15.343663150676745,25221.60763371052,0.0,8.644,11.145445107268149,2.7896344562462283,6.282178236892697,20176,-5.292678107607733,15.881999999999998,15.881999999999998,15.131999999999998,0.75,0.13896018671443855,0.0593308948902993,0.30016909717853857,0.9862051748270156,-0.6644806028181619,1.2606963366082167,0.4269632640334857,1.250079680497151,0.8697579816037069,-4.1982180434085965,-1.6645322948396723E-4,2.0001274887954414,2.498591650671838
30346345,37,46,2035,[OLD- HIGH_INCOME- FEMALE],2.3856244590118,1.93984324125998,2.242419555177152,3425.504801956371,0.0,1.548,1.9476353076462862,1.1516922114744816,1.005409128531955,3947,-2.168915253876656,4.127999999999999,4.127999999999999,2.6279999999999997,1.4999999999999998,-0.011022344832917197,0.04502596348311805,1.033658781733396,1.171948395621437,-3.906898761114742,7.357636210359427,-4.0849714072319925,0.8678755515470917,0.8219562840624608,-0.29478424753086596,-8.605570990953189E-5,1.6832947429761036,1.4511558615934865
6644227,43,45,775,[HIGH_INCOME- MALE- YOUNG],2.4403112602257275,1.914488552329054,0.03454993279501152,1553.4898924089966,0.0,0.397,0.5119976203568414,0.714668785572011,0.3974067934302537,1534,-1.345894341433588,1.8305999999999998,1.8305999999999998,1.3805999999999998,0.44999999999999996,0.019722175287406385,0.046996124574260056,0.19662773559539443,39.959556743315495,1.49685254361916,-2.818935721118753,2.382907761917595,1.0127052753644046,1.2778732449086483,0.47744768756182987,3.0733877954072287E-4,2.0045030869793505,2.2885886298664175
14916324,50,59,2430,[OLD- HIGH_INCOME],2.060764978702454,1.8661109917264995,1.0086403010286695,4863.120993600625,0.0,2.459,0.0,0.34349337053821116,1.2281888114711257,2867,-0.6653875522407873,3.4079999999999995,3.4079999999999995,1.9079999999999995,1.4999999999999998,0.0,-0.08851614045052969,1.0497094116379397,0.0,0.0,0.0,0.0,0.0,0.6320966088742094,0.0,0.0,0.0,0.0
31365588,11,15,4950,[LOW_INCOME- FEMALE- YOUNG],2.120224700044128,2.4803637312317477,0.12131714042320574,4950.0902111018995,0.0,3.562,3.5618615264269544,-Infinity,1.8465422082804055,9801,-3.6428782960564927,8.1,8.1,7.35,0.75,-0.012754374096481946,0.0676001129777315,0.1335190013705319,60.585008634065034,-Infinity,-1.0588086905304421,-5.3001513415211585,0.5050597093257728,0.5227976046947418,3.4405443860037486,6.95046805063756E-4,1.0000182244650302,5.617178021865639
27140018,1,5,10952,[LOW_INCOME- FEMALE],2.5036280148100873,2.306951937358131,1.9654226649546565,21906.933020102337,0.0,10.952,14.12143021642217,0.0,0.0,10952,0.0,0.0,0.0,0.0,0.0,0.17363949883034313,0.0,0.14093452041308432,0.0,0.0,0.0,0.0,2.000267806802624,0.0,12.156007551467512,5.548931719612628E-4,2.000267806802624,0.0
8945989,14,18,1836,[LOW_INCOME- MALE- YOUNG],2.6794048315848804,1.945592827540912,1.2348973636095515,2811.3773275309713,0.0,1.21,1.4941364825474333,-Infinity,0.8389360068542967,3635,-2.046252057070161,3.4739999999999998,3.4739999999999998,2.7239999999999998,0.75,0.13582708358710427,0.06758560205997677,0.16760994103595095,2.205851336533642,-Infinity,-7.893299689698756,0.4975856086657043,0.7734187971199371,0.7933903431328458,0.25923911893788176,9.221071693195757E-5,1.531251267718394,4.474674923005499
31780745,53,55,1240,[HIGH_INCOME- MALE- YOUNG],2.3677503889154563,1.9659779810355404,0.010731129426478084,1244.1624747356436,0.0,0.651,0.0,0.6642950061292056,0.6518706657651233,1785,-1.2868185123966462,2.0555999999999996,2.0555999999999996,1.6055999999999997,0.44999999999999996,0.0,-0.032381418352634306,0.16486164137115844,0.0,0.0,0.0,0.0,0.0,1.2672354165248478,0.0,0.0,0.0,0.0
8452366,4,13,25220,[FEMALE],2.467600724715702,2.2139946959366292,1.7871959295304316,16749.75934236824,0.0,9.253,4.080815685404004,NaN,7.502400000000001,41865,-18.116212882559093,29.406000000000006,29.406000000000006,27.906000000000006,1.4999999999999998,0.0,0.15138162539578848,0.2960181436513481,15.61440440798902,NaN,-7.898524956530626,Infinity,0.40008979678414525,0.7256615175389302,2.2936197558735723,1.3693449016141378E-4,0.6641458898639271,5.06725696437955
10160181,54,56,5446,[LOW_INCOME- MALE],2.325521216374049,1.6257982290199098,0.06957702486888018,5449.245092409438,0.0,5.55,0.0,0.05402741561355078,2.8269955386266594,6535,-0.10465753610519002,6.3306,6.3306,5.880599999999999,0.44999999999999996,0.0,-0.08222494629342902,0.15034591758274216,0.0,0.0,0.0,0.0,0.0,0.6446277429604754,0.0,0.0,0.0,0.0
11582243,40,42,6883,[YOUNG],2.019231766636962,2.148209471318226,4.790590663420721,13769.650827187714,0.0,5.36,6.911246543485107,1.5760266089235155,3.466275534338244,9911,-2.96803965378336,9.369,9.369,8.919,0.44999999999999996,0.048863533866466025,0.0022311988439556174,0.2264368118840124,1.8617745966280053,0.7431788550604755,-1.3995857044440638,0.045661839564306264,1.3893301207938364,0.8127918260719823,2.120655880064386,1.540094158289927E-4,2.000530412202196,1.987309378964862
3295142,13,22,10822,[OLD],2.0300535977161025,2.1752839900031162,0.21892735098619312,10823.587638181973,0.0,8.455,8.455452441333115,-Infinity,4.641798680395823,20778,-4.640223370630838,15.348,15.348,13.848,1.4999999999999998,-0.08652093762253354,0.06459917762688283,0.479938887753875,63.25385995682805,-Infinity,-0.5633714849080114,-0.7466305775454125,0.5209157588883421,0.580726297857898,8.236525090346921,7.6097920261589E-4,1.0001467046924757,3.12539791684736
28684640,30,32,6294,[OLD- LOW_INCOME],2.0520872849359684,1.7725329789864643,4.398156699383712,12589.386619808774,0.0,3.167,4.083501481704472,3.0943329205043604,3.167204894583852,10573,-6.091955041205129,9.964799999999999,9.964799999999999,9.5148,0.44999999999999996,0.12212422569152226,0.0350056133751262,0.05498353130208163,2.163360846450344,-9.834042935397077,19.360731044400715,0.28663938851533083,1.1907109259253545,1.2080576318402614,-0.3146552176792401,-2.499368930207813E-5,2.0002203081996783,8.184268804556817
28374,9,13,2401,[OLD- LOW_INCOME- FEMALE],2.8583216030113263,1.9884351179740967,0.11390138138493214,2406.501653631685,0.0,1.619,1.6222942703364136,-Infinity,0.695539948663918,4753,-2.3862238096640045,4.314,4.314,3.564,0.75,-0.13932654578781767,0.0675810894331883,0.11880848026723959,31.290226305117287,-Infinity,-1.5819643722417198,-0.4850553715449781,0.5063121509849957,0.3844958614928004,1.5083928889514815,6.26799024498963E-4,1.0022914009294814,6.312680696807179
