GameId,BidDay,CampId,AdType,Device,Publisher,Gender, MktGender,Income,MktIncome,Age,MktAge,BidCount,WinCount,TotalCost,CostImpr,LostCount
203,1,17052543,video,pc,sears,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,3,3,2.969880555241116E-4,9.89960185080372E-5,0
203,1,17052543,video,mobile,tripadvisor,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,5,5,4.8367243212452674E-4,9.673448642490535E-5,0
203,1,17052543,text,mobile,weather,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,9,9,7.756091398488667E-4,8.617879331654074E-5,0
203,1,17052543,video,mobile,fox,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,5,5,0.0069057876887435804,0.001381157537748716,0
203,1,17052543,text,pc,wallmart,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,149,149,0.04781446153330279,3.209024263980053E-4,0
203,1,17052543,video,mobile,wallmart,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,91,91,0.035233802374359344,3.871846414764763E-4,0
203,1,17052543,text,mobile,fox,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,3,3,3.522558189880077E-4,1.1741860632933591E-4,0
203,1,17052543,text,mobile,tripadvisor,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,3,3,3.1226300606030944E-4,1.0408766868676981E-4,0
203,1,17052543,video,pc,weather,female,FEMALE,very_high,HIGH_INCOME,Age_18_24,YOUNG,2,2,1.4986772846262202E-4,7.493386423131101E-5,0
203,1,17052543,text,pc,weather,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,9,9,9.395837530719364E-4,1.0439819478577071E-4,0
203,1,17052543,video,mobile,hfn,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,9,9,0.007139057502729827,7.932286114144253E-4,0
203,1,17052543,text,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,3,3,3.505158233747696E-4,1.1683860779158987E-4,0
203,1,17052543,text,mobile,tripadvisor,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,8,8,7.978156290136984E-4,9.97269536267123E-5,0
203,1,17052543,text,mobile,wallmart,male,MALE,high,HIGH_INCOME,Age_18_24,YOUNG,4,4,4.7283231264202887E-4,1.1820807816050722E-4,0
203,1,17052543,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,3,3,3.605755748582352E-4,1.201918582860784E-4,0
203,1,17052543,video,pc,hfn,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,28,28,0.009576978236066036,3.420349370023584E-4,0
203,1,17052543,text,mobile,hfn,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,10,10,0.007189002806018136,7.189002806018136E-4,0
203,1,17052543,text,pc,sears,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,3,3,2.48847788361942E-4,8.2949262787314E-5,0
203,1,17052543,text,mobile,hfn,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,8,8,8.359033027234049E-4,1.0448791284042561E-4,0
203,1,17052543,text,pc,fox,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,11,11,0.007712493475929919,7.011357705390835E-4,0
203,1,17052543,text,mobile,wallmart,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,35,35,0.0036738223423149878,1.0496635263757108E-4,0
203,1,17052543,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,1,1,1.7334885167685128E-4,1.7334885167685128E-4,0
203,1,17052543,text,mobile,weather,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,8,8,9.099251327828969E-4,1.1374064159786211E-4,0
203,1,17052543,text,pc,sears,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,1,1,1.6587315681875379E-4,1.6587315681875379E-4,0
203,1,17052543,video,pc,sears,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,3,3,2.833480922646067E-4,9.444936408820223E-5,0
203,1,17052543,text,mobile,fox,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,4,4,3.369862117255846E-4,8.424655293139615E-5,0
203,1,17052543,video,mobile,wallmart,male,MALE,very_high,HIGH_INCOME,Age_18_24,YOUNG,3,3,2.4204554637869804E-4,8.068184879289935E-5,0
203,2,17052543,text,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,22,22,0.0032085368094058567,1.4584258224572077E-4,0
203,2,17052543,text,mobile,tripadvisor,female,FEMALE,high,HIGH_INCOME,Age_35_44,YOUNG,2,2,2.3500495370038532E-4,1.1750247685019266E-4,0
203,2,17052543,text,mobile,fox,male,MALE,very_high,HIGH_INCOME,Age_18_24,YOUNG,1,1,1.4348557443216438E-4,1.4348557443216438E-4,0
203,2,17052543,video,pc,hfn,female,FEMALE,high,HIGH_INCOME,Age_35_44,YOUNG,8,8,0.0010550429075619615,1.318803634452452E-4,0
203,2,17052543,text,mobile,hfn,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,10,10,0.0014874964840269256,1.4874964840269256E-4,0
203,2,17052543,video,mobile,weather,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,15,15,0.0022832018191810796,1.5221345461207197E-4,0
203,2,17052543,text,pc,wallmart,female,FEMALE,high,HIGH_INCOME,Age_35_44,YOUNG,84,84,0.011856548949716229,1.4114939225852652E-4,0
203,2,17052543,text,mobile,weather,male,MALE,high,HIGH_INCOME,Age_18_24,YOUNG,1,1,1.9180402713369835E-4,1.9180402713369835E-4,0
203,2,17052543,text,mobile,wallmart,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,131,131,0.01828544399551024,1.3958354195045983E-4,0
203,2,17052543,video,mobile,weather,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,6,6,7.629688337592942E-4,1.271614722932157E-4,0
203,2,17052543,text,mobile,hfn,male,MALE,high,HIGH_INCOME,Age_18_24,YOUNG,1,1,2.0016107897176142E-4,2.0016107897176142E-4,0
203,2,17052543,video,pc,wallmart,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,55,55,0.0074666596981629975,1.3575744905750905E-4,0
203,2,17052543,text,mobile,weather,female,FEMALE,high,HIGH_INCOME,Age_35_44,YOUNG,8,8,0.001045912329607579,1.3073904120094738E-4,0
203,2,17052543,text,mobile,tripadvisor,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,1,1,1.0872814613901466E-4,1.0872814613901466E-4,0
203,2,17052543,text,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,4,4,5.952059428198532E-4,1.488014857049633E-4,0
203,2,17052543,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,43,43,0.00649175223738877,1.5097098226485512E-4,0
203,2,17052543,video,mobile,wallmart,female,FEMALE,high,HIGH_INCOME,Age_18_24,YOUNG,7,7,7.405757601639833E-4,1.0579653716628334E-4,0
203,2,17052543,text,mobile,weather,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,9,9,0.0012765690306159572,1.4184100340177303E-4,0
203,2,17052543,video,mobile,fox,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,7,7,0.0010567071658525169,1.5095816655035955E-4,0
203,2,17052543,text,pc,wallmart,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,166,166,0.023416009758822832,1.4106029975194476E-4,0
203,2,17052543,video,mobile,wallmart,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,103,103,0.013195651454031699,1.2811312091292912E-4,0
203,2,17052543,text,mobile,fox,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,2,2,2.1833449196347672E-4,1.0916724598173836E-4,0
203,2,17052543,text,pc,sears,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,1,1,1.5387646863605195E-4,1.5387646863605195E-4,0
203,2,17052543,text,mobile,tripadvisor,male,MALE,high,HIGH_INCOME,Age_25_34,YOUNG,4,4,7.363194689564348E-4,1.840798672391087E-4,0
203,2,17052543,text,mobile,fox,female,FEMALE,high,HIGH_INCOME,Age_35_44,YOUNG,3,3,4.096547669969327E-4,1.3655158899897755E-4,0
203,2,17052543,text,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,2,2,2.2352888663161507E-4,1.1176444331580753E-4,0
203,2,17052543,video,mobile,hfn,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,6,6,0.0010050962879772148,1.6751604799620246E-4,0
203,2,17052543,text,pc,weather,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,1,1,1.5511222777410562E-4,1.5511222777410562E-4,0
203,2,17052543,text,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,7,7,8.403554088549963E-4,1.200507726935709E-4,0
203,2,17052543,text,mobile,tripadvisor,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,3,3,3.2023645921198045E-4,1.0674548640399348E-4,0
203,2,17052543,text,mobile,wallmart,male,MALE,high,HIGH_INCOME,Age_18_24,YOUNG,5,5,8.342512021696073E-4,1.6685024043392146E-4,0
203,2,17052543,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,2,2,4.051399754156664E-4,2.025699877078332E-4,0
203,2,17052543,video,pc,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_18_24,YOUNG,1,1,1.3655904320283472E-4,1.3655904320283472E-4,0
203,2,17052543,video,pc,hfn,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,22,22,0.002744185709081307,1.247357140491503E-4,0
203,2,17052543,text,mobile,hfn,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,10,10,0.0013492317208494249,1.349231720849425E-4,0
203,2,17052543,video,mobile,fox,male,MALE,high,HIGH_INCOME,Age_18_24,YOUNG,1,1,1.852550323507659E-4,1.852550323507659E-4,0
203,2,17052543,text,pc,sears,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,6,6,7.558990062359466E-4,1.259831677059911E-4,0
203,2,17052543,text,pc,fox,male,MALE,high,HIGH_INCOME,Age_35_44,YOUNG,6,6,9.07381034130035E-4,1.5123017235500584E-4,0
203,2,17052543,text,mobile,hfn,female,FEMALE,high,HIGH_INCOME,Age_25_34,YOUNG,6,6,8.800341521823633E-4,1.4667235869706056E-4,0
203,2,17052543,text,mobile,fox,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,1,1,2.0333696419213695E-4,2.0333696419213695E-4,0
203,2,17052543,text,mobile,wallmart,male,MALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,48,48,0.006832191807132919,1.4233732931526915E-4,0
203,2,17052543,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_25_34,YOUNG,1,1,1.3929853497997145E-4,1.3929853497997145E-4,0
