222,1985006631,1,5,7020,[FEMALE: OLD],2.5696937056926172,1.9084246935307438,0.0,0.0,0.0,7.02,0.0,0.0,0.0,7020,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,NaN,NaN,NaN,-0.0,0.0,0.0,0.0,NaN,0.0,NaN
223,1669701507,1,5,5590,[FEMALE: YOUNG],2.8265910224801276,1.8682236889264197,0.0,93.14527059271751,0.0,5.59,0.01803658639165684,0.0,0.0,5590,0.0,0.0,0.0,0.0,-0.5980609659846828,0.0,0.0,NaN,0.0,0.0,-0.0,0.016662839104242846,0.0,0.01803658639165684,1.936393149848986E-4,0.016662839104242846,NaN
227,13446474,1,5,1932,[HIGH_INCOME: YOUNG],2.8995400514029988,1.8424874620299811,3.2309086194606675,3736.8489468471353,0.0,1.932,2.4810372586751854,0.0,0.0,1932,0.0,0.0,0.0,0.0,0.17053026027771145,0.0,0.0,0.0,-0.0,-0.0,0.0,1.9341868254902357,0.0,-0.7498713607854821,-2.0066943337866672E-4,1.9341868254902357,NaN
230,1091678073,22,26,15264,[YOUNG: LOW_INCOME],2.6926115284695076,2.230824923450461,0.3197018375274275,11885.23750868158,0.0,10.784,7.140377262094815,2.140047352754027,5.286298188698936,21674,-4.1635709065788316,17.003999999999998,16.253999999999998,0.75,0.0352477628535545,0.0,0.24083882996631506,50.841121607896774,0.3137588610426749,-0.6104338129889698,0.0,0.5483638234143019,0.5498738369024433,6.820675424567388,5.738779237339785E-4,0.7786450149817596,3.1141157765336214
230,665623950,10,12,4807,[LOW_INCOME],2.6028062630614857,1.6350554218804816,2.8671773467988895,6685.004907256588,0.0,1.613,1.9427704224381181,-8.494390590473548,1.6139379758588674,7691,-5.445914051516604,7.3709999999999996,6.920999999999999,0.44999999999999996,0.04230898054131593,0.0,0.47622359478273635,2.413872308152501,9.189016618787695,5.891251902166852,0.0,0.8691984016716406,1.1769236672317847,-0.9244069243607713,-1.3828066503845428E-4,1.3906812788135194,0.9449342807243724
230,1451983473,14,16,12018,[LOW_INCOME],2.954724304070555,2.4781592199892897,0.6950049329545712,24043.355334017022,0.0,8.975,11.572567601758045,-1.5823018205698276,3.2182935396927967,15383,-3.9890761317322605,14.293799999999997,13.843799999999998,0.44999999999999996,0.06791106070936248,0.0,0.18492803914543116,19.918995310073424,-0.1454647395512436,-0.3667251803726962,0.0,1.5629822098431398,0.44613284292677685,10.877562668803474,4.524145036202031E-4,2.000612026461726,2.433378962322262
230,824541726,1,5,5590,[YOUNG: FEMALE],2.7947181482142875,1.594963043714193,9.6180336779998,9367.656118117855,0.0,5.59,7.027722192325535,0.0,0.0,5590,0.0,0.0,0.0,0.0,0.15432653043039735,0.0,0.6191336202833703,0.0,-0.0,-0.0,0.0,1.6757882143323533,0.0,-2.590311485674266,-2.765165002870227E-4,1.6757882143323533,0.0
230,1714515430,34,36,614,[YOUNG: HIGH_INCOME: FEMALE],2.8440278854348553,2.340921957511448,0.011464321146838118,1230.708369266528,0.0,0.104,0.13412059625353864,0.8590132781640165,0.09721146834126393,1215,-1.4400274669864928,1.5426,1.0926,0.44999999999999996,0.2566160704266559,0.0,0.2913348739139761,95.30437834091391,7.003418923465172,-11.740348920051513,0.0,1.0129286989847968,1.0971928954621015,0.12265627510670052,9.966315186415824E-5,2.0044110248640523,1.5446142576562039
230,660557318,51,53,6739,[OLD: FEMALE],2.0493260602551016,1.92427968571723,1.8556026785220552,13479.580882025934,0.0,2.56,3.300839110284792,2.5864964919492457,1.6211763614566312,7278,-4.382643041371589,7.0001999999999995,6.550199999999999,0.44999999999999996,0.3618737944294915,0.0,0.24531530040538063,3.529958258745931,1.7896701433097204,-3.0324747875516356,0.0,1.8520995990692406,0.6637624782555526,1.4452364317627366,1.0721671871043536E-4,2.000234587034565,1.8343739638594914
230,447649974,17,26,10088,[FEMALE],2.3163726769528328,2.4274539739083516,0.6776059693551677,20177.276740455178,0.0,5.834,7.522281487226608,-2.4349708926066023,3.366557179458874,15333,-4.653682254598981,11.717999999999996,10.217999999999996,1.4999999999999998,0.0,0.0,0.615145758805258,15.079560190008042,-0.3557467240410295,-0.6798981547698238,NaN,1.3159379599853374,0.64730781277272,6.8446755178714405,3.392269237279159E-4,2.000126560314748,2.438446463344418
230,944353813,40,49,9720,[OLD: HIGH_INCOME],2.4164544891966337,1.803337553026486,1.9404388599205236,7330.684275525656,0.0,4.757,2.917182733425382,2.1899093859345418,3.593928064881614,11858,-4.063138803027151,9.401999999999997,7.9019999999999975,1.4999999999999998,-0.10933934407055368,0.0,0.8302192030048979,4.072274660755685,2.242050803018063,-4.159881534191102,-0.0,0.6182057914931401,0.5184818829873404,0.9767438735048586,1.3324047753165852E-4,0.7541856250540798,1.8067517525141494
230,773281679,32,36,11232,[OLD: FEMALE],2.579074211931975,2.0716791623823285,4.886555480660898,16691.783877722035,0.0,5.118,6.275789184711179,3.5635405963859994,1.7774693975201317,14826,-5.97382656236131,11.867999999999999,11.117999999999999,0.75,0.0,0.0,0.6748408815011557,2.2752223000436103,2.5651123968534404,-4.300087555423358,NaN,1.1258453984703922,0.4076624158179193,1.3892337040502811,8.322859403328633E-5,1.4860918694553094,1.1113730963240638
